"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"S4IWT2WH","journalArticle","1955","Üstünel, Besim","İktisaden Geri Kalmış Memleketlerde Dış Ticaret ve Tediye Problemleri","İktisat ve Maliye","","","","","","1955","2025-04-14 13:03:54","2025-04-14 13:04:50","","375-380","","9","2","","","","","","","","","","Modern Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSHUZPUN","journalArticle","1955","Barda, Süleyman","Amerikan İktisadî Yardımı ve Türkiye","İktisat ve Maliye","","","","","","1955","2025-04-14 13:02:38","2025-04-14 13:03:25","","177-195","","5","2","","","","","","","","","","Modern Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EQ7G866M","journalArticle","1955","Okyar, Osman","İktisaden Geri Kalmış Memleketlerde Millî Gelir ve Millî Muhasebe","İktisat ve Maliye","","","","","","1955","2025-04-14 13:01:25","2025-04-14 13:02:21","","283-290","","7","2","","","","","","","","","","Modern Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZQXM6NMJ","journalArticle","1955","Okyar, Osman","İktisadî Plan İhtiyacı","Forum","","","","","","1955","2025-04-14 12:59:20","2025-04-14 12:59:54","","6-7","","34","","","","","","","","","","","Modern Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZSJR3BKV","journalArticle","1955","Talas, Cahit","İktisaden Az Gelişmiş Memleketlerde Ücretler ve Enflasyon","Forum","","","","","","1955","2025-04-14 12:58:32","2025-04-14 12:59:08","","13-14","","32","","","","","","","","","","","Modern Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BRUGCHFV","journalArticle","1955","Türk, İsmail","Amerikan İktisadî Yardımları ve Türkiye","Forum","","","","","","1955","2025-04-14 12:57:44","2025-04-14 12:58:22","","13-15","","28","","","","","","","","","","","Modern Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"397D2QHA","journalArticle","1955","Bengül, Nejat","İktisadî Gelişme Meselelerimize Dair","Forum","","","","","","1955","2025-04-14 12:57:00","2025-04-14 12:57:34","","12-13","","25","","","","","","","","","","","Modern Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FZX4X69X","journalArticle","1955","Yalçın, Aydın","İktisadî Gelişmemizin Özellikleri","Forum","","","","","","1955","2025-04-14 12:55:58","2025-04-14 12:56:37","","8-10","","23","","","","","","","","","","","Modern Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UZSVIBBG","journalArticle","1954","Üstünel, Besim","İktisadî Kalkınmanın Yükü","Forum","","","","","","1954","2025-04-14 12:54:47","2025-04-14 12:55:27","","10-11","","11","","","","","","","","","","","Modern Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XEVBZA9A","journalArticle","1967","Tuncer, Baran","Gelişmekte Olan Ekonomilerde ve Türk Ekonomisinde Dış Dengesizlik","Ankara Üniversitesi Siyasal Bilgiler Fakültesi Dergisi","","","","","","1967","2025-04-14 12:51:47","2025-04-14 12:52:39","","1-30","","3","22","","","","","","","","","","Modern Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GV4NJFAI","journalArticle","1963","Işıklı, Alpaslan","Milletlerarası İşgücü Hareketleri","Ankara Üniversitesi Siyasal Bilgiler Fakültesi Dergisi","","","","","","1963","2025-04-14 12:49:53","2025-04-14 12:51:01","","75-101","","1","18","","","","","","","","","","Modern Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JVUF9GJG","journalArticle","1960","Aktan, Reşat","Türkiye'de Nüfus ve Gıda Yarışı","Ankara Üniversitesi Siyasal Bilgiler Fakültesi Dergisi","","","","","","1960","2025-04-14 12:48:23","2025-04-14 12:49:17","","23-29","","1","15","","","","","","","","","","Modern Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FRDZ23DP","journalArticle","1960","Tuncer, Baran","İktisadî Kalkınmamız Yönünden Ziraat Sektörünün Önemi","Ankara Üniversitesi Siyasal Bilgiler Fakültesi Dergisi","","","","","","1960","2025-04-14 12:46:48","2025-04-14 12:47:38","","30-40","","1","15","","","","","","","","","","Modern Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WZFDACEN","journalArticle","1959","Karaosmanoğlu, Atilla","Dış Ticaretin Türk Ekonomisi İçindeki Yeri [The Place of Foreign Trade in the Turkish Economy]","Ankara Üniversitesi Siyasal Bilgiler Fakültesi Dergisi","","","","","","1959","2025-04-14 12:43:55","2025-06-06 14:06:36","","1-20","","2","14","","","","","","","","","","Modern Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U2KV76S8","journalArticle","1943","Boran, Behice","""Sanat Sanat İçindir"" ""Sanat Cemiyet İçindir"" Dolambacı [""Art for Art's Sake"" vs. ""Art for Society's Sake"" Dilemma]","Adımlar","","","","","","1943","2025-04-14 12:09:34","2025-06-02 09:41:25","","328-333","","2","","","","","","","","","","","Modern Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9HZ6SQAD","journalArticle","1977","Tütengil, Cavit Orhan","Bölgesel Az Gelişme ve Bölgeler-Arası Dengesizlik Sorunu","İstanbul Üniversitesi Sosyoloji Konferansları Dergisi","","","","https://dergipark.org.tr/tr/download/article-file/100878","","1977","2025-04-13 17:21:47","2025-04-13 17:37:53","","1-14","","","","","","","","","","","","","Modern Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JPAVBUWK","thesis","1975","Tütengil, Cavit Orhan; Taner, Beyhan","Ekonomik ve Sosyal Bakımdan Türkiye’de Boşanmalar","","","","","","","1975","2025-04-13 17:34:40","2025-04-13 17:35:47","","","191","","","","","","","","","","","İstanbul","Modern Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3ZNKPIBF","book","1971","Tütengil, Cavit Orhan","Az Gelişmiş Ülkeler ve Gelişme İktisadı Konularındaki Türkçe Kitaplar ve Yazılar Bibliyografyası","","","","","","","1971","2025-04-13 17:28:59","2025-04-13 17:32:58","","","39","","28","","","","İstanbul Üniversitesi İktisat Fakültesi Mecmuası","1-4","","","İstanbul Üniversitesi İktisat Fakültesi","İstanbul","Modern Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KB4R5GDC","bookSection","1977","Tütengil, Cavit Orhan","Türkiye Üzerine Sayılar, Düşünceler ve Yorumlar","","","","","","","1977","2025-04-13 17:26:03","2025-04-13 17:27:32","","159 - 176","","","","","","","","","","","Varlık Yayınları","İstanbul","Modern Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ABRFM2RV","book","1956","Tütengil, Cavit Orhan","Montesquie'nün Siyasi ve İktisadi Fikirleri","","","","","","","1956","2025-04-13 17:15:01","2025-04-13 17:21:46","","","93","","","","","","İstanbul Üniversitesi ; İktisat Fakültesi","689","","","İstanbul Üniversitesi İktisat Fakültesi","İstanbul","Modern Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4IDN9YLP","book","1961","Tütengil, Cavit Orhan","İçtimai ve İktisadi Bakımdan Türkiye'nin Karayolları","","","","","","","1961","2025-04-13 17:13:49","2025-04-13 17:14:28","","","189","","","","","","","","","","İstanbul Matbaası","İstanbul","Modern Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DGH383F9","book","1966","Tütengil, Cavit Orhan","Az Gelişmiş Ülkelerin Toplumsal Yapısı","","","","","","","1966","2025-04-13 17:12:24","2025-04-13 17:13:48","","","110","","","","","","","","","","İstanbul Matbaası","İstanbul","Modern Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7DUL988M","book","1967","Tütengil, Cavit Orhan","Köy Sorunu ve Gençlik","","","","","","","1967","2025-04-13 17:11:04","2025-04-13 17:12:23","","","31","","","","","","","","","","Türkiye Milli Gençlik Teşkilatı","İstanbul","Modern Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U7HDTPUT","book","2013","Tütengil, Cavit Orhan","Az Gelişmenin Sosyolojisi","","978-605-360-923-0","","","","","2013","2025-04-13 17:03:43","2025-04-13 17:11:03","","","197","","","","","","Türkiye İş Bankası Kültür Yayınları ; Genel yayın","2821","","","Türkiye İş Bankası Kültür Yayınları","İstanbul","Modern Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SPN37YRH","book","1983","Tütengil, Cavit Orhan","100 Soruda Kırsal Türkiye'nin Yapısı ve Sorunları","","","","","","","1983","2025-04-13 17:06:16","2025-04-13 17:07:08","","","192","","","","","","","","","","Gerçek Yayınevi","İstanbul","Modern Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8FUKX28S","journalArticle","1965","Serin, Necdet","Industrialization Policy of Turkey","Ankara Üniversitesi SBF Dergisi","","","","","","1965","2025-04-12 15:00:38","2025-04-13 17:03:42","","189-231","","2","20","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"99X3LFMR","book","1990","Serin, Necdet; Çakıcı, Latif","Sağlık Ekonomisi ve İşletmeciliği","","","","","","","1990","2025-04-13 16:31:56","2025-04-13 16:52:59","","","77","","","","","","","","","","Ankara Üniversitesi Basımevi","Ankara","Modern Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BIGNQTI6","journalArticle","1962","Keleş, Ruşen; Türkay, Orhan","Köylü Gözü ile Türk Köylerinde İktisadi ve Toplumsal Değişme","Ankara Üniversitesi SBF Dergisi","","","","","","1962","2025-04-09 13:08:44","2025-04-13 16:51:18","","85","","2","17","","","","","","","Türk İktisadi Gelişmesi Araştırma Projesi","","","Modern Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I5ARPRVP","book","1965","Aren, Sadun","İktisada Başlangıç: Temel Kavramlar, Fiat, Bölüşüm","","","","","","","1965","2025-04-09 11:50:41","2025-04-13 16:46:25","","","145","","","","","","","","","","Sevinç Matbaası","Ankara","Modern Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
